epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
552,810.323,0.51425,0.37362,0.86137,0.58264,0.46328,0.43538,0.26052,1.51072,1.55775,1.57955,0.00121233,0.00121233,0.00121233
553,811.694,0.51855,0.37974,0.86893,0.54969,0.49148,0.42726,0.25515,1.52284,1.59184,1.56692,0.00121151,0.00121151,0.00121151
554,813.02,0.48864,0.35509,0.86337,0.48678,0.55607,0.4203,0.24029,1.55967,1.61945,1.60854,0.00121068,0.00121068,0.00121068
555,814.38,0.52412,0.37301,0.86437,0.56045,0.45397,0.3993,0.23863,1.54899,1.63396,1.61075,0.00120986,0.00120986,0.00120986
556,815.703,0.53448,0.37356,0.87553,0.51562,0.44328,0.40695,0.23977,1.55881,1.66407,1.61918,0.00120903,0.00120903,0.00120903
557,817.072,0.50932,0.36364,0.8581,0.53003,0.40279,0.40955,0.24564,1.54181,1.65912,1.60658,0.00120821,0.00120821,0.00120821
558,818.437,0.47388,0.35804,0.86748,0.57218,0.38945,0.42022,0.2558,1.53247,1.60398,1.60477,0.00120738,0.00120738,0.00120738
559,819.764,0.51432,0.35985,0.8581,0.47811,0.46516,0.42757,0.26259,1.48246,1.5416,1.54186,0.00120656,0.00120656,0.00120656
560,821.118,0.51186,0.37016,0.8735,0.57567,0.46914,0.45479,0.2808,1.44254,1.56472,1.50005,0.00120573,0.00120573,0.00120573
561,822.485,0.52257,0.35999,0.85389,0.65158,0.45062,0.45315,0.29018,1.43987,1.63202,1.48962,0.00120491,0.00120491,0.00120491
562,823.809,0.50948,0.36047,0.86746,0.58298,0.45557,0.44305,0.27823,1.40082,1.67406,1.44029,0.00120408,0.00120408,0.00120408
563,825.181,0.49524,0.35793,0.86031,0.56426,0.45197,0.45819,0.26941,1.41979,1.67628,1.44431,0.00120326,0.00120326,0.00120326
564,826.508,0.49124,0.35907,0.85922,0.45727,0.50069,0.44347,0.25206,1.47979,1.70239,1.52164,0.00120243,0.00120243,0.00120243
565,827.85,0.50797,0.37388,0.86317,0.5376,0.46455,0.45736,0.26441,1.47515,1.61821,1.55195,0.00120161,0.00120161,0.00120161
566,829.188,0.52386,0.37494,0.87012,0.67424,0.40277,0.44724,0.26368,1.50072,1.60927,1.57979,0.00120078,0.00120078,0.00120078
567,830.541,0.53113,0.38581,0.86446,0.58783,0.41955,0.43053,0.25422,1.46682,1.66216,1.54902,0.00119996,0.00119996,0.00119996
568,831.886,0.47734,0.34944,0.85038,0.612,0.41597,0.45364,0.27044,1.45293,1.67719,1.52902,0.00119913,0.00119913,0.00119913
569,833.221,0.48614,0.35099,0.85761,0.55283,0.44738,0.4422,0.26599,1.46713,1.81014,1.55237,0.00119831,0.00119831,0.00119831
570,834.606,0.48661,0.35151,0.86127,0.57719,0.43508,0.44348,0.26175,1.52393,1.92357,1.59692,0.00119748,0.00119748,0.00119748
571,835.982,0.46514,0.3355,0.85334,0.59645,0.43098,0.4469,0.25454,1.49524,1.98499,1.54935,0.00119666,0.00119666,0.00119666
572,837.346,0.50673,0.36306,0.87449,0.52443,0.41508,0.40579,0.24957,1.52544,1.88043,1.5858,0.00119583,0.00119583,0.00119583
573,838.688,0.48427,0.34502,0.85779,0.50653,0.45197,0.4172,0.2512,1.50794,1.85298,1.5665,0.00119501,0.00119501,0.00119501
574,840.043,0.50354,0.36203,0.85046,0.55134,0.43942,0.42203,0.25642,1.55548,1.88505,1.59053,0.00119418,0.00119418,0.00119418
575,841.388,0.48867,0.35669,0.8661,0.62305,0.41327,0.41805,0.2581,1.49354,1.79543,1.55529,0.00119336,0.00119336,0.00119336
576,842.747,0.47332,0.33732,0.86009,0.57698,0.43052,0.39989,0.23698,1.52804,1.79315,1.54362,0.00119253,0.00119253,0.00119253
577,844.111,0.51037,0.35846,0.8595,0.61096,0.41829,0.41468,0.23181,1.51227,1.87155,1.52728,0.0011917,0.0011917,0.0011917
578,845.477,0.49328,0.35338,0.85674,0.53058,0.44279,0.39767,0.22545,1.5223,1.98695,1.53183,0.00119088,0.00119088,0.00119088
